id,Exited
15145,0.011519790544080727
15146,0.018924118342125273
15147,0.6162975000112687
15148,0.015125174928276017
15149,0.9769128442074093
15150,0.02959382077602453
15151,0.24504835250741772
15152,0.9511042429360043
15153,0.1507352762971136
15154,0.9026731081729923
15155,0.16240248068515667
15156,0.007904193903228393
15157,0.10061669988678935
15158,0.3112499753320579
15159,0.623970289447235
15160,0.27698083347767494
15161,0.0029582109617953658
15162,0.0036167514081592617
15163,0.008613046841841141
15164,0.00408545730864778
15165,0.04146290357474463
15166,0.939197217300883
15167,0.2140561195223757
15168,0.05172904960918531
15169,0.01669318807777032
15170,0.13144869707407308
15171,0.01111202400898886
15172,0.041438048667037534
15173,0.982204518178449
15174,0.7599485136660338
15175,0.10636846015474498
15176,0.007659214434151401
15177,0.21536964111416865
15178,0.08283878410232827
15179,0.016266694779634445
15180,0.356214873006017
15181,0.9800202442810614
15182,0.07845965276228357
15183,0.41936166501986183
15184,0.010843525126277103
15185,0.7400654390339559
15186,0.018409444294285923
15187,0.006206868485279481
15188,0.01822828470375525
15189,0.009581035043803997
15190,0.06965276206053114
15191,0.0063768731826724
15192,0.2690618948837904
15193,0.1867404810921729
15194,0.7391314410221433
15195,0.166490192322483
15196,0.3574591950659141
15197,0.0035332082462613333
15198,0.5345955959361884
15199,0.045809635434585376
15200,0.1705479660491458
15201,0.016536650520716987
15202,0.0034412355330312723
15203,0.005909202333175659
15204,0.007309748327986646
15205,0.1630493013799615
15206,0.07732842973581085
15207,0.14457338107353845
15208,0.009391744601959942
15209,0.08237572868991742
15210,0.010729518508246159
15211,0.05906922634388399
15212,0.5680932448902891
15213,0.013682742079944911
15214,0.024630773324595484
15215,0.026434883299583375
15216,0.6724608256413397
15217,0.034986291514153535
15218,0.03827761083678578
15219,0.01033247877198487
15220,0.019637675640914766
15221,0.014097923249936518
15222,0.07339835642611196
15223,0.025096793723793625
15224,0.013633711696556222
15225,0.6787388880298244
15226,0.48247861177554796
15227,0.01671018653800339
15228,0.718746372870286
15229,0.08472600000949325
15230,0.9325041899362345
15231,0.46391027295222775
15232,0.018291412293094847
15233,0.10382776864293193
15234,0.9938728333877627
15235,0.006778996741602524
15236,0.14108012656908017
15237,0.06143719380643571
15238,0.007322044892805226
15239,0.014046445323939614
15240,0.2696939440917557
15241,0.017021561863140397
15242,0.21984893165635466
15243,0.8560557571957542
15244,0.015965301508704958
15245,0.8349029750064254
15246,0.12462744480815569
15247,0.10665939565293758
15248,0.22918992917177494
15249,0.04796520402323821
15250,0.01273201957896306
15251,0.012285024450340071
15252,0.22898299886501136
15253,0.09730601801042997
15254,0.015707428677079957
15255,0.008976683104100911
15256,0.006673248836579005
15257,0.02828482648808701
15258,0.8806584013913473
15259,0.12056614808003799
15260,0.004296868101045338
15261,0.9654784016796781
15262,0.01988541357420057
15263,0.8872647173328752
15264,0.23135802027792768
15265,0.18392908757090135
15266,0.06426230095066482
15267,0.11106022972773215
15268,0.008316398129683418
15269,0.012136061465331997
15270,0.0727191573573126
15271,0.04846918863811231
15272,0.06253892528929832
15273,0.02011494598260624
15274,0.9573087527346609
15275,0.8937244729915146
15276,0.06139599948140731
15277,0.007128805829431084
15278,0.007546150481747317
15279,0.045992017685848
15280,0.9875476680070505
15281,0.019056327692686493
15282,0.2171006736622962
15283,0.7516437519145968
15284,0.007571486520217459
15285,0.9250850060660359
15286,0.003034702034333045
15287,0.020182873337214795
15288,0.009000394109136845
15289,0.03345846106194493
15290,0.003890528816728667
15291,0.009686854830837427
15292,0.08156402995774627
15293,0.978263578007978
15294,0.017635638429053843
15295,0.0690432426827905
15296,0.020306567627719246
15297,0.007300742965848453
15298,0.004086464421960621
15299,0.003973882388448144
15300,0.020693762376238385
15301,0.24663742042242737
15302,0.20052792202301045
15303,0.0061162516534334355
15304,0.010277713138021635
15305,0.16940434395774573
15306,0.035897464804189864
15307,0.7889170793405595
15308,0.003990816012219288
15309,0.9714031591849501
15310,0.6274565400035811
15311,0.20368278488188038
15312,0.010806272739208245
15313,0.012469070874534532
15314,0.004617884296457007
15315,0.0095506705051662
15316,0.13303231435525245
15317,0.02094540361298446
15318,0.46767652809230614
15319,0.004037268322921211
15320,0.017537210559790642
15321,0.01081918389589437
15322,0.04144081936662158
15323,0.004256407197886236
15324,0.936108372942474
15325,0.003263363203617876
15326,0.024972246599669613
15327,0.5347664569180869
15328,0.14986206704846255
15329,0.005586095854798366
15330,0.022808253829596028
15331,0.020244176955447394
15332,0.008677880319301499
15333,0.015928649219165154
15334,0.16277037932884486
15335,0.011293316085117607
15336,0.06540785583484318
15337,0.047072160066765054
15338,0.23238919045028195
15339,0.019472711134581242
15340,0.012080711100130608
15341,0.0033675803492394358
15342,0.9793654671228278
15343,0.02983895447277227
15344,0.03774773024951083
15345,0.13228663249049485
15346,0.9191257972373136
15347,0.054101641507998253
15348,0.046746954120274804
15349,0.01996959233482302
15350,0.014822872706364983
15351,0.012857225122963934
15352,0.03697179107600936
15353,0.37829864713010675
15354,0.013711564738602368
15355,0.04079442752281357
15356,0.7636216136049465
15357,0.009244667959734313
15358,0.033129382721862354
15359,0.002568697286011017
15360,0.013638684503518999
15361,0.005832203840042461
15362,0.012001380721318193
15363,0.02570043178603422
15364,0.030832066511088455
15365,0.5007911389580164
15366,0.2434782340485989
15367,0.807156299086769
15368,0.012905553404583504
15369,0.04561051535168562
15370,0.5851486433888606
15371,0.01671305110508643
15372,0.015647497588128226
15373,0.35316957959512735
15374,0.3146379989567144
15375,0.044860227741945195
15376,0.27791969559445057
15377,0.7641701119816926
15378,0.08835686711763943
15379,0.8111005129608383
15380,0.8605240708642592
15381,0.009433394937758969
15382,0.012145601178612657
15383,0.011738449024273652
15384,0.48826692043738734
15385,0.17908029727043245
15386,0.1390393135228433
15387,0.05565183625001092
15388,0.019081484695642158
15389,0.04289232443147972
15390,0.22151919174391208
15391,0.23397862115361076
15392,0.0060544854692180265
15393,0.008723465764597042
15394,0.004618929696788576
15395,0.008885765169097316
15396,0.08711173659939518
15397,0.006619442259312533
15398,0.015251831790940236
15399,0.010235914482889465
15400,0.5378154940999896
15401,0.12562769127485823
15402,0.011306977783675676
15403,0.054774133735820754
15404,0.07422315131678871
15405,0.027949558470224248
15406,0.3504244376554228
15407,0.04733100360114295
15408,0.060145364421272655
15409,0.6983902902849132
15410,0.5204492784178667
15411,0.00766281435652516
15412,0.026156419006353387
15413,0.8268977410393619
15414,0.9723511977510968
15415,0.008379429228882747
15416,0.008734287275685386
15417,0.2894079338532401
15418,0.029450443132033058
15419,0.38773261685283383
15420,0.0456626115658199
15421,0.026334387652736446
15422,0.07539940575720434
15423,0.15592782217367002
15424,0.014911621297816684
15425,0.933623330547032
15426,0.5562680771797234
15427,0.01446926370462025
15428,0.11728530700243853
15429,0.06145161357599824
15430,0.0031196052853161185
15431,0.016447780555298913
15432,0.0412411657065671
15433,0.003989070383964948
15434,0.007691152778924169
15435,0.00805440437034784
15436,0.03272577225458295
15437,0.05165179778127755
15438,0.027521646144169565
15439,0.014244707193948679
15440,0.014877484813643278
15441,0.9177084210575714
15442,0.6876874526018157
15443,0.6106792937629723
15444,0.01074897873628389
15445,0.012711376793333553
15446,0.06550120486282911
15447,0.01280667715697255
15448,0.960505775773343
15449,0.05226290747846925
15450,0.01561312998646567
15451,0.018004269988088517
15452,0.6976403445042552
15453,0.0652357564711306
15454,0.09812780635229838
15455,0.9554939722964458
15456,0.03858949057839207
15457,0.00506676107999519
15458,0.08269697530907877
15459,0.6660013597929783
15460,0.3410936913671021
15461,0.07593864199833832
15462,0.03633134634686929
15463,0.008611994130807505
15464,0.9620436693187782
15465,0.21099215775862148
15466,0.00913636639571253
15467,0.8638925606390646
15468,0.007235696324047827
15469,0.024728469420270884
15470,0.004790005245498225
15471,0.021428296728790444
15472,0.06740928571862131
15473,0.11535900659643386
15474,0.2124802511302003
15475,0.4983263574432636
15476,0.4489701584068576
15477,0.041211851787704125
15478,0.010616701471001576
15479,0.03712626913947135
15480,0.810827369264243
15481,0.9784728586625386
15482,0.08471210049263844
15483,0.9871458080553169
15484,0.013020030268486351
15485,0.2851673203587462
15486,0.006893720766512307
15487,0.945102362732973
15488,0.015577929861392802
15489,0.07716160655539074
15490,0.9369329351787347
15491,0.6068126814073055
15492,0.6310343216786678
15493,0.06925362640247425
15494,0.03237370803590039
15495,0.49495239250342604
15496,0.03017766286260485
15497,0.006398126311396048
15498,0.9826661176841548
15499,0.17399286444865847
15500,0.012762942865472453
15501,0.0032382047345468424
15502,0.06365094399626531
15503,0.9823021437582399
15504,0.08435669422346324
15505,0.01792878791364098
15506,0.08443498705644115
15507,0.0032183752965998023
15508,0.2738439448676696
15509,0.00734744094730257
15510,0.1352083497691774
15511,0.0254424453839852
15512,0.005510203346499952
15513,0.008599335659039057
15514,0.013074553072320748
15515,0.008610031016820095
15516,0.14861241336290565
15517,0.2519947547373619
15518,0.011395136654831507
15519,0.04165625533605094
15520,0.29517014610819514
15521,0.05556025609229782
15522,0.10641100222335666
15523,0.0412360374685545
15524,0.041428161416101825
15525,0.004361734911714346
15526,0.006115278255560725
15527,0.018332080528904848
15528,0.0074069889074123065
15529,0.030564050621995152
15530,0.00795707807074328
15531,0.043068246413407896
15532,0.029981007600903734
15533,0.08704950510868396
15534,0.00781290503284854
15535,0.2905366460585197
15536,0.2957894355786127
15537,0.014273137295619982
15538,0.04306754532381093
15539,0.021457615065762745
15540,0.04879871014721614
15541,0.05248487330081149
15542,0.012780147649738092
15543,0.008389464248028262
15544,0.013538858692222589
15545,0.021605074725004052
15546,0.6217197612020577
15547,0.13620459620039158
15548,0.009915417837799008
15549,0.7867710570129356
15550,0.0061803047251853364
15551,0.009666665931115223
15552,0.009903561061583391
15553,0.019772806099227935
15554,0.2132635377952602
15555,0.009848285121097514
15556,0.00965822259894748
15557,0.014755885265572082
15558,0.03455754927056185
15559,0.04463846609586005
15560,0.017914632175453915
15561,0.04205732713855618
15562,0.010372712849963809
15563,0.019309294363503378
15564,0.031045664248248814
15565,0.09521143572983744
15566,0.02157886659171391
15567,0.010495000062431346
15568,0.004090572480474862
15569,0.011240757980294704
15570,0.18002430212649562
15571,0.6434487517381843
15572,0.9361471079262367
15573,0.043258542362151604
15574,0.009650038251862456
15575,0.015183233763681355
15576,0.07391717198817692
15577,0.7356814185841493
15578,0.882272308815597
15579,0.5272484822694836
15580,0.013188113080639496
15581,0.07723578151133982
15582,0.012947307529842942
15583,0.008604571276738372
15584,0.04313478427286655
15585,0.944314625895249
15586,0.0032042733936984845
15587,0.006606907188747421
15588,0.04489316468733404
15589,0.015015069338105466
15590,0.019930500714548053
15591,0.024755372430052328
15592,0.05561694257428823
15593,0.9811873366402108
15594,0.7490121077721106
15595,0.016781980140663278
15596,0.804329843661421
15597,0.7927414488332928
15598,0.25608351206236313
15599,0.12329420554689943
15600,0.5904929733491406
15601,0.390197762440051
15602,0.017569736264704826
15603,0.011167469665823979
15604,0.27194016276733507
15605,0.07015422794275582
15606,0.01855760530686214
15607,0.0460523258690196
15608,0.010565991232668395
15609,0.022775924780436854
15610,0.9174112518453827
15611,0.0032590853147818188
15612,0.14410430512745856
15613,0.18333932656290333
15614,0.04839363674103858
15615,0.19085653254588855
15616,0.007021670580262778
15617,0.9481115171791561
15618,0.24821414696996863
15619,0.009009875684147467
15620,0.09915274014061866
15621,0.013560996376642811
15622,0.015702973266945367
15623,0.05989451013010904
15624,0.018378013100982665
15625,0.9554550147260745
15626,0.01181097249058222
15627,0.3381898351121503
15628,0.030257799926064147
15629,0.07742248111537796
15630,0.01364196531041501
15631,0.1916361025742284
15632,0.007033406954652167
15633,0.011257803859292264
15634,0.07332099466532448
15635,0.29845414739599535
15636,0.031992713579028116
15637,0.1223670498937029
15638,0.034419605947427254
15639,0.4268197089327394
15640,0.31651634005736645
15641,0.22417384684015512
15642,0.3081445231792633
15643,0.014125566343680892
15644,0.20723318049748798
15645,0.02360464103113373
15646,0.08014773779639903
15647,0.008763260595554401
15648,0.16994035772774035
15649,0.06825254572484454
15650,0.0051277226395310335
15651,0.013875957162300808
15652,0.008319945689266542
15653,0.4163334776025764
15654,0.10803038321445797
15655,0.8411845837937282
15656,0.46442393776447166
15657,0.7129493939586959
15658,0.011485266540838727
15659,0.05352322019566706
15660,0.021404142797165043
15661,0.30136540442438814
15662,0.02020592130202982
15663,0.028204147959035804
15664,0.08645269643724096
15665,0.2052606096829382
15666,0.006049953372153431
15667,0.024453186644030296
15668,0.006274459621298058
15669,0.32632366015923475
15670,0.8487911298697434
15671,0.06383497662961599
15672,0.005290546178193327
15673,0.0882203944871762
15674,0.21544242217930032
15675,0.7356499623441475
15676,0.00701590442962534
15677,0.5552821339664924
15678,0.01048047435329095
15679,0.010429647497400267
15680,0.07989066531630161
15681,0.0055743043673788665
15682,0.008129098944809787
15683,0.02115892628565303
15684,0.02104671146402432
15685,0.029745549566775078
15686,0.5878464150168107
15687,0.005232663854264169
15688,0.5719552777635383
15689,0.26468523217448453
15690,0.20784949978607575
15691,0.007330684560993057
15692,0.0624777664744614
15693,0.19219602662262616
15694,0.005598042209775758
15695,0.029318369923591093
15696,0.026101810157006716
15697,0.0141159977268927
15698,0.2753944680290596
15699,0.010295522711185265
15700,0.010160432713939214
15701,0.22670932509473232
15702,0.026454625788290012
15703,0.19744248546563073
15704,0.0036676128790985663
15705,0.9758450229992846
15706,0.1212782484433582
15707,0.021586928242952216
15708,0.65198097167935
15709,0.00850009992873084
15710,0.7676855742627745
15711,0.3171880015175304
15712,0.007535641497765095
15713,0.00634731888948975
15714,0.006413773850944514
15715,0.8462314264364791
15716,0.04959329866181008
15717,0.010015510368617675
15718,0.029010787596444106
15719,0.9401865063687421
15720,0.2876693663278279
15721,0.05595450247151206
15722,0.0040802296701358005
15723,0.005032568640182489
15724,0.0665155314180295
15725,0.01673463381203866
15726,0.02612313040579388
15727,0.015913305497786905
15728,0.006273678381532812
15729,0.9105360972681278
15730,0.07829106409896058
15731,0.011073723200164365
15732,0.9851217224891299
15733,0.4842461384067155
15734,0.040414307126376184
15735,0.6480114785758738
15736,0.021268699276428958
15737,0.3145424143743681
15738,0.008461523923736452
15739,0.010376364677625882
15740,0.055311278972544634
15741,0.06868346461156113
15742,0.8494146365680304
15743,0.6971876948427713
15744,0.01074453898806251
15745,0.00961608512463445
15746,0.06675818346468691
15747,0.5418509601998092
15748,0.45427120301917273
15749,0.0054378251311869566
15750,0.03121301870362431
15751,0.006276639154590092
15752,0.34090894803284016
15753,0.026448526855609843
15754,0.006864533138968491
15755,0.1425321863437094
15756,0.005373649374797498
15757,0.00938456756195457
15758,0.08137425782505009
15759,0.06053365919271568
15760,0.08315560531580463
15761,0.12218189201393947
15762,0.7679547573727814
15763,0.9505474618171688
15764,0.024525972573710524
15765,0.027746386383748767
15766,0.026155552752332358
15767,0.010469748207572073
15768,0.012221014638404254
15769,0.009652064026783775
15770,0.19406446452096107
15771,0.08147443205828409
15772,0.005218439929514972
15773,0.02500700223059279
15774,0.034686949404370365
15775,0.029880838247947555
15776,0.21834800758011041
15777,0.6866027641086915
15778,0.9766576071801119
15779,0.13405574750092644
15780,0.6753624034585135
15781,0.02742774950148136
15782,0.02031725525284606
15783,0.019788061771175095
15784,0.03910365731725672
15785,0.014092886085135762
15786,0.011936438771215599
15787,0.006608298226035498
15788,0.7288101506676322
15789,0.6027063877795855
15790,0.028664037187477356
15791,0.004641878047740568
15792,0.9521986183726939
15793,0.011090266274274875
15794,0.010823613185253626
15795,0.28052653505996294
15796,0.0036196897810996556
15797,0.11629214327033027
15798,0.9831535659727739
15799,0.02285912272971794
15800,0.44247503759668494
15801,0.753226406835954
15802,0.6524543705218693
15803,0.2317924846132158
15804,0.03565713218652525
15805,0.02975439065410344
15806,0.024316863445473968
15807,0.6530790566618582
15808,0.1999331617274926
15809,0.008289547225056048
15810,0.9546576113221006
15811,0.2630777000331011
15812,0.01898557966390524
15813,0.00497935152938617
15814,0.007889734699648843
15815,0.02231122261270343
15816,0.1183342300728822
15817,0.02927600068985086
15818,0.0320039475409637
15819,0.029201434147080933
15820,0.033463068406426356
15821,0.756623386768782
15822,0.11078554693304413
15823,0.04760810394898828
15824,0.0080446935252516
15825,0.0073073424133246944
15826,0.008328821346749051
15827,0.054798082110497665
15828,0.006929224201533242
15829,0.44311582154030493
15830,0.9316872553402532
15831,0.0787646450357587
15832,0.04577937333250639
15833,0.7864286646318651
15834,0.043455896011243875
15835,0.011384154784958743
15836,0.004325082645335838
15837,0.20078315510213512
15838,0.005115796808765831
15839,0.005748615155562478
15840,0.007542338676126491
15841,0.007681288664744687
15842,0.09298260832455182
15843,0.07168051724742583
15844,0.04424504494955566
15845,0.5671023018447728
15846,0.6003217044441065
15847,0.02669545375384787
15848,0.03082093353672547
15849,0.06780501178138641
15850,0.004751827932450572
15851,0.03021796980124795
15852,0.013520786036117104
15853,0.03104754858441682
15854,0.004997977527415537
15855,0.17466506480510824
15856,0.03305141784719496
15857,0.08128350538277045
15858,0.017648085138208192
15859,0.49029154492155064
15860,0.008559150264623618
15861,0.48628504904035424
15862,0.026399487318628366
15863,0.027905124236730923
15864,0.9926967069442284
15865,0.17015580500400082
15866,0.025898464851660696
15867,0.11403114726355776
15868,0.006473944143333238
15869,0.022756160023242034
15870,0.009487356427424976
15871,0.015156295148359625
15872,0.10374812198072865
15873,0.5138691341204332
15874,0.005431563426146664
15875,0.04382013991438752
15876,0.011227550664859167
15877,0.01394415345307374
15878,0.28457033642322527
15879,0.7520111501936014
15880,0.01273194161159242
15881,0.013299527477926412
15882,0.029715661466310325
15883,0.01578721215415344
15884,0.10166343568035438
15885,0.014761297201132189
15886,0.546105850411857
15887,0.013698708550652704
15888,0.16320913701307777
15889,0.0276669637559508
15890,0.016268593175772724
15891,0.9831564456970757
15892,0.009408659678209315
15893,0.39907140096593063
15894,0.011230883741096967
15895,0.021094552932632
15896,0.08265671530686707
15897,0.6472248572940563
15898,0.02248758736074321
15899,0.013480212599391408
15900,0.236667834126102
15901,0.39653416228168364
15902,0.020271385129669122
15903,0.7609796535341793
15904,0.005118370948718728
15905,0.04739758412276445
15906,0.030240417122932305
15907,0.11832043715039825
15908,0.07740307023661644
15909,0.18302084117745449
15910,0.046927495326238265
15911,0.14760893815975268
15912,0.019843964940936484
15913,0.01715293111486358
15914,0.38898357780573045
15915,0.05404794015204583
15916,0.035303947540232715
15917,0.014560257236927285
15918,0.014452088433932853
15919,0.16433376509648845
15920,0.2030055811214337
15921,0.4299759563800443
15922,0.016498784948013445
15923,0.005199338424052749
15924,0.7738131143169646
15925,0.007210554266296771
15926,0.02552358905337244
15927,0.9249780174587783
15928,0.10065078330285035
15929,0.7432369166860137
15930,0.9267981851791837
15931,0.2888972893426998
15932,0.034161068157543974
15933,0.7477925268810492
15934,0.008593599611191355
15935,0.007470827432484599
15936,0.0068934880608532145
15937,0.007328938824633206
15938,0.15124691569703028
15939,0.009967113622098416
15940,0.07839413791870244
15941,0.07268217425361467
15942,0.00559364030673172
15943,0.053071061165108104
15944,0.00529800454487819
15945,0.004038254866261577
15946,0.0721540963362845
15947,0.006195292308116166
15948,0.5193062581085198
15949,0.9507545536661396
15950,0.010839513785524554
15951,0.02183741578601599
15952,0.9865586928222824
15953,0.21798341336464175
15954,0.016252142626419715
15955,0.046134471970125164
15956,0.02556283337948603
15957,0.04430210813766964
15958,0.9483411671266743
15959,0.3093882713160949
15960,0.008885560725568998
15961,0.8124164670011488
15962,0.019951924072408936
15963,0.006363317308189276
15964,0.0625691814810414
15965,0.11863456890210392
15966,0.9684130348302354
15967,0.028922362112511608
15968,0.2561800701788439
15969,0.006198263419608807
15970,0.07187966095867117
15971,0.07206782585813762
15972,0.9785152740587958
15973,0.012612695868326496
15974,0.058788629128673685
15975,0.11291326493881937
15976,0.004115101561824507
15977,0.04349014734163912
15978,0.27482712861830755
15979,0.019256329886056023
15980,0.009504909793282177
15981,0.009902859881853236
15982,0.007234977185672938
15983,0.01809158080445697
15984,0.0084739863651086
15985,0.264328898441957
15986,0.19565741178750923
15987,0.021501786446035953
15988,0.017989859222940892
15989,0.0211108038840836
15990,0.7747050657290931
15991,0.00381470111469349
15992,0.9767049635592772
15993,0.11375437359133256
15994,0.011518722110877198
15995,0.014526829681435644
15996,0.9267409081553222
15997,0.19490278405493058
15998,0.029939028390051494
15999,0.018452722980247842
16000,0.5504457136609341
16001,0.00726193338765688
16002,0.014189534305021545
16003,0.005629274480857084
16004,0.09430307162725862
16005,0.23581845025601147
16006,0.022777134533133403
16007,0.07361119734705497
16008,0.010191914155883936
16009,0.7474742658918658
16010,0.007572258404445142
16011,0.7347340077706459
16012,0.010951532767261069
16013,0.006688266852586021
16014,0.014758031753563593
16015,0.24032955928993477
16016,0.693033099537294
16017,0.17931507957249998
16018,0.17797030722325066
16019,0.10583163240788185
16020,0.025276866301070164
16021,0.005487842977295842
16022,0.005721950776396708
16023,0.047493013371509185
16024,0.03052347905262474
16025,0.02229089442086659
16026,0.8838314158189999
16027,0.00776152552997748
16028,0.024360397266715756
16029,0.025198951692886544
16030,0.018062404325133168
16031,0.056936051193768954
16032,0.516678127497361
16033,0.07049829579310743
16034,0.6861105401178166
16035,0.015947130697032786
16036,0.09368056664528762
16037,0.14670901016313861
16038,0.2219397190524764
16039,0.07129877821298053
16040,0.12137691033261311
16041,0.9948848720246257
16042,0.1617029656249391
16043,0.00918820160129364
16044,0.003385577428267635
16045,0.9874545727579219
16046,0.5471440659509886
16047,0.42561972799609454
16048,0.05666413408198387
16049,0.02133285390184275
16050,0.01871476035264828
16051,0.011127211475777166
16052,0.01956173254389576
16053,0.007356453792912425
16054,0.49753402392285284
16055,0.09851660954391508
16056,0.13009491895111963
16057,0.6961807356549045
16058,0.5205140792074642
16059,0.14317625316633714
16060,0.6947374538149285
16061,0.03362185764494781
16062,0.01086471027877196
16063,0.005301783602379013
16064,0.011377616942880999
16065,0.007013510735210802
16066,0.013109805639264711
16067,0.012352581974786595
16068,0.17874753070250932
16069,0.037674848391828004
16070,0.7862790253159668
16071,0.009820881979916676
16072,0.01456983310639085
16073,0.4075792297332098
16074,0.013288524482690023
16075,0.145825826017309
16076,0.521057739562238
16077,0.5809130516748683
16078,0.8646877176300053
16079,0.560138955522189
16080,0.02801073859238607
16081,0.017151602130340414
16082,0.22890214485840332
16083,0.06335337051011167
16084,0.009904323378887282
16085,0.009859414507140112
16086,0.755803704030552
16087,0.010384658946964248
16088,0.006635573383174028
16089,0.004851628883478464
16090,0.9642777044304753
16091,0.14823162411878552
16092,0.05874990340735084
16093,0.1075963786904131
16094,0.5769306010746995
16095,0.23281915909201117
16096,0.014873502963166111
16097,0.30764457678534085
16098,0.20300755913388926
16099,0.23324449885136997
16100,0.005160175378964867
16101,0.016183715393411676
16102,0.03713220607155363
16103,0.017526107421670243
16104,0.008644023111356548
16105,0.8761966485207228
16106,0.11123580407390816
16107,0.013967261263479244
16108,0.9489703755194459
16109,0.4025539357642554
16110,0.014813306814384641
16111,0.478458004260131
16112,0.047859663348623904
16113,0.07967336818008021
16114,0.015973181707086302
16115,0.9581199335599586
16116,0.009679298292168835
16117,0.009722836554187078
16118,0.003986711461155093
16119,0.6400524045704425
16120,0.007611574958683251
16121,0.00666338592790577
16122,0.02033770234148126
16123,0.0077980181920890975
16124,0.014440107456561692
16125,0.003636326533346471
16126,0.09830131351713425
16127,0.006392197555684949
16128,0.11988502187018678
16129,0.09096801408373957
16130,0.7988246849602915
16131,0.01500668522259288
16132,0.5742353963278234
16133,0.9861680012752523
16134,0.41343702545561795
16135,0.017099793628816883
16136,0.01130561034185966
16137,0.042403839090411205
16138,0.004626557782177946
16139,0.008245457844381824
16140,0.005101415065532749
16141,0.2096085503658456
16142,0.014031312777062177
16143,0.017216385547334626
16144,0.004244168562279012
16145,0.02822822987656751
16146,0.1415524871718495
16147,0.17614316428688753
16148,0.3261386725026938
16149,0.8947001897708196
16150,0.10640667510050436
16151,0.028954875498149818
16152,0.7226115532194916
16153,0.4982082255912149
16154,0.005547953494810683
16155,0.31534212861525995
16156,0.00713809665702988
16157,0.1460115163449458
16158,0.28794713254194326
16159,0.3760225552402245
16160,0.30982222354321753
16161,0.44902251411051936
16162,0.00948736814660124
16163,0.017177067672465633
16164,0.8036460199485821
16165,0.024315918133857046
